,Date,TSLA,SHEL,JNJ,XOM,MSFT,GOOG,JPM,TM,AZN
2170,2022-12-09,179.0500030517578,52.87714767456055,169.2789306640625,99.19971466064452,242.81398010253903,93.06999969482422,126.80835723876952,143.33999633789062,67.07710266113281
2171,2022-12-12,167.82000732421875,53.59029006958008,171.30172729492188,101.64280700683594,249.82867431640625,93.55999755859376,128.77536010742188,144.1199951171875,66.81668853759766
2172,2022-12-13,160.9499969482422,54.56016159057617,172.62136840820312,102.75418853759766,254.1918792724609,95.8499984741211,128.65061950683594,144.5,67.10603332519531
2173,2022-12-14,156.8000030517578,53.97063064575195,173.151123046875,101.99730682373048,254.4887237548828,95.30999755859376,128.00775146484375,144.64999389648438,67.9354476928711
2174,2022-12-15,157.6699981689453,53.39060592651367,170.964599609375,101.02007293701172,246.3658599853516,91.1999969482422,124.831787109375,141.66000366210938,67.26033782958984
2175,2022-12-16,150.22999572753906,52.259090423583984,169.2115020751953,100.31108856201172,242.0917510986328,90.86000061035156,124.05457305908205,140.42999267578125,65.52434539794922
2176,2022-12-19,149.8699951171875,52.79156494140625,169.02847290039062,100.7613754272461,237.89675903320312,89.1500015258789,124.79339599609376,139.61000061035156,65.071044921875
2177,2022-12-20,137.8000030517578,53.37158966064453,169.2115020751953,102.21766662597656,239.23243713378903,89.62999725341797,125.39788818359376,138.8300018310547,65.3121566772461
2178,2022-12-21,137.57000732421875,54.76934814453125,171.14759826660156,103.53024291992188,241.83447265625,90.25,126.80835723876952,137.4600067138672,65.48575592041016
2179,2022-12-22,125.3499984741211,53.95161437988281,170.52151489257812,101.4416275024414,235.6607666015625,88.26000213623047,125.36910247802734,137.0,65.65936279296875
2180,2022-12-23,123.1500015258789,54.94050216674805,170.95494079589844,104.1242446899414,236.19500732421875,89.80999755859375,125.96400451660156,137.13999938964844,65.56291961669922
2181,2022-12-27,109.0999984741211,55.02608108520508,170.90676879882812,105.57096099853516,234.44381713867188,87.93000030517578,126.40538024902344,136.16000366210938,65.51469421386719
2182,2022-12-28,112.70999908447266,53.780460357666016,170.16510009765625,103.8368148803711,232.0396270751953,86.45999908447266,127.09619140625,134.1300048828125,65.15785217285156
2183,2022-12-29,121.81999969482422,53.88505172729492,171.0320281982422,104.62244415283205,238.4508056640625,88.94999694824219,127.82544708251952,137.41000366210938,65.67864990234375
2184,2022-12-30,123.18000030517578,54.15129470825195,170.15545654296875,105.67634582519533,237.27345275878903,88.7300033569336,128.66981506347656,136.5800018310547,65.38932800292969
2185,2023-01-03,108.0999984741211,53.22896194458008,171.6388702392578,102.04521942138672,237.0360107421875,89.69999694824219,129.64849853515625,138.27999877929688,66.86491394042969
2186,2023-01-04,113.63999938964844,52.70598983764648,173.50755310058594,102.34221649169922,226.66729736328125,88.70999908447266,130.85748291015625,137.19000244140625,67.02887725830078
2187,2023-01-05,110.33999633789062,52.75353240966797,172.22642517089844,104.63204193115234,219.94940185546875,86.7699966430664,130.82850646972656,135.52000427246094,67.32785034179688
2188,2023-01-06,113.05999755859376,54.4365463256836,173.6231231689453,105.8966827392578,222.5415496826172,88.16000366210938,133.33197021484375,138.97000122070312,68.28264617919922
2189,2023-01-09,119.7699966430664,55.21624755859375,169.12481689453125,103.9230499267578,224.7082977294922,88.80000305175781,132.781005859375,139.94000244140625,68.37909698486328
2190,2023-01-10,118.8499984741211,55.50151062011719,168.7202606201172,105.47513580322266,226.41993713378903,89.23999786376953,133.9698944091797,139.13999938964844,69.05420684814453
2191,2023-01-11,123.22000122070312,56.03398513793945,168.4505615234375,106.70149993896484,233.26646423339844,92.26000213623048,134.96548461914062,138.85000610351562,67.9450912475586
2192,2023-01-12,123.55999755859376,56.69007873535156,167.6029052734375,108.47393035888672,235.9773712158203,91.91000366210938,134.83016967773438,142.36000061035156,67.58824920654297
2193,2023-01-13,122.4000015258789,56.68056869506836,167.05384826660156,108.40686798095705,236.6897125244141,92.8000030517578,138.2325897216797,140.3000030517578,68.55269622802734
2194,2023-01-17,131.49000549316406,56.48088836669922,166.023193359375,108.1960906982422,237.7978363037109,92.16000366210938,136.09640502929688,144.77000427246094,68.22477722167969
2195,2023-01-18,128.77999877929688,55.52052688598633,163.51878356933594,105.9733428955078,233.30601501464844,91.77999877929688,132.0077362060547,145.50999450683594,68.36944580078125
2196,2023-01-19,127.16999816894533,56.224159240722656,163.2972412109375,106.6535873413086,229.46722412109372,93.91000366210938,130.24853515625,144.17999267578125,67.9836654663086
2197,2023-01-20,133.4199981689453,56.00546646118164,162.53628540039062,108.59848022460938,237.6692047119141,99.27999877929688,130.56748962402344,146.11000061035156,66.69132232666016
2198,2023-01-23,143.75,55.74873352050781,162.12208557128906,108.03321838378906,240.004150390625,101.20999908447266,132.68435668945312,146.02999877929688,65.2060775756836
2199,2023-01-24,143.88999938964844,55.14018630981445,162.12208557128906,109.03919982910156,239.4698638916016,99.20999908447266,133.82492065429688,146.00999450683594,63.92336654663086
2200,2023-01-25,144.42999267578125,54.997554779052734,163.2779541015625,108.46435546875,238.0550537109375,96.7300033569336,134.4725341796875,146.14999389648438,64.26091003417969
2201,2023-01-26,160.27000427246094,55.64413833618164,162.68075561523438,112.82361602783205,245.36659240722656,99.16000366210938,135.30380249023438,145.47000122070312,63.643672943115234
2202,2023-01-27,177.89999389648438,55.63462448120117,162.04502868652344,110.76374053955078,245.5248870849609,100.70999908447266,135.63246154785156,147.16000366210938,63.20002365112305
2203,2023-01-30,166.66000366210938,55.5395393371582,156.04408264160156,108.7996826171875,240.13275146484372,97.9499969482422,134.48220825195312,145.17999267578125,63.49899673461914
2204,2023-01-31,173.22000122070312,55.91988754272461,157.41188049316406,111.1469955444336,245.17860412597656,99.87000274658205,135.28448486328125,147.11000061035156,63.04572296142578
2205,2023-02-01,181.41000366210935,55.45396423339844,158.85671997070312,109.9302215576172,250.06614685058597,101.43000030517578,134.9268341064453,148.5800018310547,61.300071716308594
2206,2023-02-02,188.2700042724609,54.79787826538086,159.4539337158203,106.49071502685548,261.79034423828125,108.8000030517578,134.29856872558594,146.6199951171875,60.9046516418457
2207,2023-02-03,189.97999572753903,55.4349479675293,158.55812072753906,107.22842407226562,255.60665893554688,105.22000122070312,136.37673950195312,144.7100067138672,61.1843376159668
2208,2023-02-06,194.75999450683597,55.00706481933594,157.3540802001953,107.04640197753906,254.04345703125,103.47000122070312,137.17901611328125,143.7899932861328,61.261497497558594
2209,2023-02-07,196.80999755859372,56.68056869506836,157.39260864257812,110.10267639160156,264.7189025878906,108.04000091552734,138.85121154785156,144.63999938964844,62.00411987304688
2210,2023-02-08,201.2899932861328,56.54745101928711,157.59487915039062,109.14458465576172,263.897705078125,100.0,137.8749237060547,143.8300018310547,62.07162857055664
2211,2023-02-09,207.32000732421875,56.85172653198242,155.4661102294922,109.55656433105467,260.8207397460937,95.45999908447266,135.7291259765625,144.8300018310547,65.0228271484375
2212,2023-02-10,196.88999938964844,58.724910736083984,156.1885528564453,114.17453002929688,260.3062438964844,94.86000061035156,136.32838439941406,143.4199981689453,66.43091583251953
2213,2023-02-13,194.63999938964844,58.79147720336914,156.7665252685547,113.73040771484376,268.43896484375,95.0,137.80728149414062,143.86000061035156,67.23139953613281
2214,2023-02-14,209.25,59.50461959838867,156.0825958251953,112.39807891845705,269.27996826171875,94.9499969482422,138.41624450683594,142.64999389648438,67.83900451660156
2215,2023-02-15,214.2400054931641,59.39051055908203,153.51075744628906,112.06016540527344,267.12762451171875,97.0999984741211,138.99620056152344,140.97000122070312,67.21212005615234
2216,2023-02-16,202.0399932861328,59.404911041259766,152.4223175048828,111.73191833496094,260.0159606933594,95.77999877929688,137.0823516845703,142.6999969482422,65.53397369384766
2217,2023-02-17,208.30999755859372,58.21488952636719,155.60446166992188,107.43563842773438,255.95925903320312,94.58999633789062,137.4883270263672,142.85000610351562,66.51771545410156
2218,2023-02-21,197.3699951171875,57.6486701965332,153.2857666015625,107.32945251464844,250.61314392089844,92.0500030517578,134.96548461914062,139.17999267578125,67.11566162109375
2219,2023-02-22,200.8600006103516,56.57381820678711,153.0723114013672,105.93919372558594,249.4626007080078,91.8000030517578,133.9312286376953,138.64999389648438,66.4019775390625
2220,2023-02-23,202.07000732421875,57.83100891113281,153.02383422851562,106.914306640625,252.696044921875,91.06999969482422,135.004150390625,138.9499969482422,65.94700622558594
2221,2023-02-24,196.8800048828125,58.18610382080078,151.3163299560547,106.92395782470705,247.1912384033203,89.3499984741211,136.22206115722656,136.0500030517578,64.93921661376953
2222,2023-02-27,207.6300048828125,58.73312377929688,150.98648071289062,106.73087310791016,248.1235809326172,90.0999984741211,137.41098022460938,136.25,65.35994720458984
2223,2023-02-28,205.7100067138672,58.320457458496094,148.6871795654297,106.1129913330078,247.3896026611328,90.3000030517578,138.5612335205078,135.9199981689453,63.774864196777344
2224,2023-03-01,202.7700042724609,59.44329452514648,148.01780700683594,107.0591278076172,244.26524353027344,90.51000213623048,137.7879638671875,136.52999877929688,63.80421829223633
2225,2023-03-02,190.8999938964844,59.90394973754883,147.9013671875,107.55150604248048,249.0658416748047,92.30999755859376,136.357421875,137.27000427246094,63.696590423583984
2226,2023-03-03,197.7899932861328,59.78878402709961,149.4245147705078,108.9127960205078,253.21180725097656,94.0199966430664,138.8608856201172,139.8300018310547,63.79443359375
2227,2023-03-06,193.80999755859372,60.04790496826172,150.91856384277344,109.87824249267578,254.77896118164065,95.58000183105467,138.04891967773438,140.1300048828125,63.16822814941406
2228,2023-03-07,187.7100067138672,59.11699676513672,149.49241638183594,107.7542495727539,252.08108520507807,94.16999816894533,133.98924255371094,139.0800018310547,62.904056549072266
2229,2023-03-08,182.0,58.896270751953125,148.39614868164062,106.18055725097656,251.63473510742188,94.6500015258789,133.19664001464844,139.7100067138672,62.73772048950195
2230,2023-03-09,172.9199981689453,58.21488952636719,146.7274627685547,105.35991668701172,250.2659912109375,92.66000366210938,125.98583984375,138.52000427246094,62.71814727783203
2231,2023-03-10,173.44000244140625,57.92698287963867,147.08642578125,104.05657196044922,246.5663604736328,91.01000213623048,129.18527221679688,137.97000122070312,62.80620956420898
2232,2023-03-13,174.47999572753906,56.7177734375,148.49313354492188,102.85940551757812,251.85296630859372,91.66000366210938,126.86544036865234,137.1199951171875,63.774864196777344
2233,2023-03-14,183.25999450683597,57.00567626953125,149.32748413085938,103.24559020996094,258.6670227050781,94.25,130.1228485107422,136.6699981689453,63.68680191040039
2234,2023-03-15,180.4499969482422,53.31086730957031,149.7446746826172,98.109375,263.2791748046875,96.5500030517578,123.97532653808594,133.5800018310547,63.187801361083984
2235,2023-03-16,184.1300048828125,52.43754577636719,149.43421936035156,97.53975677490234,273.9515991210937,101.06999969482422,126.38215637207033,135.89999389648438,64.55762481689453
2236,2023-03-17,180.1300048828125,51.77536010742188,147.8334503173828,96.390869140625,277.15533447265625,102.45999908447266,121.607177734375,133.47999572753906,64.19560241699219
2237,2023-03-20,183.25,53.01336669921875,149.2983856201172,98.91069793701172,270.0138854980469,101.93000030517578,122.89274597167967,135.1300048828125,65.30123138427734
2238,2023-03-21,197.5800018310547,54.81758117675781,149.2983856201172,103.34213256835938,271.5513000488281,105.83999633789062,126.18883514404295,135.77999877929688,65.54584503173828
2239,2023-03-22,191.1499938964844,54.5584602355957,146.5431365966797,100.97676849365234,270.07342529296875,104.22000122070312,122.93140411376952,135.57000732421875,65.13489532470703
2240,2023-03-23,192.22000122070312,53.71393966674805,146.62075805664062,99.83753204345705,275.3996887207031,106.26000213623048,122.6027603149414,135.8699951171875,65.81002807617188
2241,2023-03-24,190.41000366210935,52.37036895751953,148.09539794921875,99.95338439941406,278.2860412597656,106.05999755859376,120.73724365234376,136.64999389648438,66.4460220336914
2242,2023-03-27,191.80999755859372,53.58917617797852,148.72601318359375,102.14496612548828,274.130126953125,103.05999755859376,124.19764709472656,136.9600067138672,67.24833679199219
2243,2023-03-28,189.19000244140625,53.90587615966797,147.2901611328125,103.41937255859376,272.9895324707031,101.36000061035156,124.57461547851562,137.92999267578125,67.12113952636719
2244,2023-03-29,193.8800048828125,54.81758117675781,148.73570251464844,105.19579315185548,278.2265319824219,101.9000015258789,124.82593536376952,139.6699981689453,67.1602783203125
2245,2023-03-30,195.27999877929688,55.60452651977539,148.85211181640625,105.70748901367188,281.7376708984375,101.31999969482422,124.44896697998048,139.6199951171875,67.70820617675781
2246,2023-03-31,207.4600067138672,55.22064971923828,150.37527465820312,105.8716278076172,285.9530639648437,104.0,125.95684814453124,141.69000244140625,67.91368103027344
2247,2023-04-03,194.7700042724609,58.07093811035156,152.17007446289062,112.11810302734376,284.8918151855469,104.91000366210938,125.8118667602539,142.33999633789062,68.40290832519531
2248,2023-04-04,192.5800018310547,57.10165023803711,153.7611541748047,111.04644775390624,284.8421936035156,105.12000274658205,124.1299819946289,142.13999938964844,68.73556518554688
2249,2023-04-05,185.5200042724609,57.45673370361328,160.668701171875,112.9483871459961,282.0253295898437,104.9499969482422,124.31507873535156,140.4199981689453,70.49677276611328
2250,2023-04-06,185.05999755859372,58.128517150878906,160.22242736816406,111.07540893554688,289.22625732421875,108.9000015258789,124.17869567871094,138.8699951171875,70.78050994873047
