Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-30 00:00:00-04:00,46.81702120924714,46.92909114544205,46.392322818748546,46.44540786743164,6017842,0.0,0.0
2014-05-01 00:00:00-04:00,46.83471856227794,46.870108596499115,46.34808309044344,46.62826919555664,5688353,0.0,0.0
2014-05-02 00:00:00-04:00,46.59876651238506,47.00576983719601,46.5161867798521,46.8524055480957,3971943,0.0,0.0
2014-05-05 00:00:00-04:00,46.71675053364423,46.976289486692465,46.66956531512032,46.876014709472656,2115714,0.0,0.0
2014-05-06 00:00:00-04:00,46.79933029138517,46.99988434608406,46.78753511181901,46.876014709472656,2341231,0.0,0.0
2014-05-07 00:00:00-04:00,47.22991822413042,47.48355728154529,47.038216221544275,47.371482849121094,3923750,0.0,0.0
2014-05-08 00:00:00-04:00,47.58382959012304,47.67820900210298,47.43636513409792,47.48355484008789,3185346,0.0,0.0
2014-05-09 00:00:00-04:00,47.141436000001576,47.170930691170895,46.91381294853008,46.964481353759766,2571349,0.0,0.0
2014-05-12 00:00:00-04:00,47.31839449053733,47.36558419565085,46.934986011941454,47.13554000854492,2029524,0.0,0.0
2014-05-13 00:00:00-04:00,47.20631991845214,47.22401493274992,46.97037589387977,47.052955627441406,1275159,0.0,0.0
2014-05-14 00:00:00-04:00,46.75452894377181,47.220103751000835,46.73662292102029,46.95746994018555,1787711,0.94,0.0
2014-05-15 00:00:00-04:00,47.17831727515541,47.1962232962984,46.927623871309635,46.993282318115234,1732760,0.0,0.0
2014-05-16 00:00:00-04:00,47.118629455566406,47.1962237325439,47.01674000471281,47.118629455566406,1448245,0.0,0.0
2014-05-19 00:00:00-04:00,47.351402313798104,47.4469025827862,47.15442703198935,47.30364990234375,2263639,0.0,0.0
2014-05-20 00:00:00-04:00,47.0171545030691,47.19025363259129,46.873901778400466,47.02312469482422,1244985,0.0,0.0
2014-05-21 00:00:00-04:00,47.351425252222356,47.38132630939368,47.21413814126532,47.2797966003418,2128307,0.0,0.0
