Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-30 00:00:00-04:00,42.57656134184394,42.65983454913075,42.18289436590146,42.37972640991211,14388100,0.0,0.0
2014-05-01 00:00:00-04:00,42.334292111615326,42.538696235784,42.0163320659666,42.182884216308594,12744600,0.0,0.0
2014-05-02 00:00:00-04:00,42.26616708434654,42.674972510465146,41.97091471003734,42.076904296875,15153800,0.0,0.0
2014-05-05 00:00:00-04:00,40.789908605796825,41.44097292654215,40.65363919503988,41.047306060791016,25232300,0.0,0.0
2014-05-06 00:00:00-04:00,40.91104369812699,40.92618506725522,40.365965961194036,40.381107330322266,25327400,0.0,0.0
2014-05-07 00:00:00-04:00,40.54009164422323,40.97161060210513,40.305407617819384,40.918617248535156,18502600,0.0,0.0
2014-05-08 00:00:00-04:00,41.03218077669521,41.28200620238759,40.92619405743654,41.1533088684082,16090800,0.0,0.0
2014-05-09 00:00:00-04:00,41.04731147772344,41.11544619209352,40.638503191502984,40.888328552246094,12366500,0.0,0.0
2014-05-12 00:00:00-04:00,41.08516825116146,41.41070049249518,40.903474695657565,41.37284851074219,12825500,0.0,0.0
2014-05-13 00:00:00-04:00,41.44098784975326,41.50912257966756,41.25929427400799,41.35013961791992,12310700,0.0,0.0
2014-05-14 00:00:00-04:00,41.36528230692556,41.41070642428849,41.10788475104527,41.1533088684082,10325800,0.0,0.0
2014-05-15 00:00:00-04:00,41.03216702414466,41.03216702414466,40.3886719061603,40.50979995727539,19763000,0.0,0.0
2014-05-16 00:00:00-04:00,40.44166399422997,40.509798701364886,40.10099334647583,40.35839080810547,19992400,0.0,0.0
2014-05-19 00:00:00-04:00,40.18426411855942,40.81261487885788,40.16912275364716,40.752052307128906,12068900,0.0,0.0
2014-05-20 00:00:00-04:00,40.668785095214844,40.91104121069544,40.43409821987771,40.668785095214844,16888200,0.0,0.0
2014-05-21 00:00:00-04:00,40.91861004930837,41.33498756320973,40.86561670506205,40.97160339355469,13210200,0.0,0.0
2014-05-22 00:00:00-04:00,41.009469342901305,41.33500164728771,40.895913375647545,41.297149658203125,11800900,0.0,0.0
2014-05-23 00:00:00-04:00,41.2971428660892,41.32742560754495,41.001893356698616,41.28200149536133,10876500,0.0,0.0
2014-05-27 00:00:00-04:00,41.448540259100554,41.96333514540702,41.403116161631075,41.74378967285156,14503700,0.0,0.0
2014-05-28 00:00:00-04:00,41.70594624263603,42.09204104246876,41.63781152643957,41.978485107421875,11374900,0.0,0.0
2014-05-29 00:00:00-04:00,42.205594823020505,42.334292111615326,41.93305599079561,42.182884216308594,11741000,0.0,0.0
2014-05-30 00:00:00-04:00,42.07690806691305,42.304022854643904,41.872503891578916,42.0693359375,11991900,0.0,0.0
2014-06-02 00:00:00-04:00,42.129888602642815,42.129888602642815,41.65294567197824,41.90277099609375,9440000,0.0,0.0
2014-06-03 00:00:00-04:00,41.70593109721269,42.137449847111526,41.70593109721269,42.09202575683594,9131500,0.0,0.0
2014-06-04 00:00:00-04:00,42.0314750956252,42.19045512473797,41.827070963371376,42.15260314941406,9727800,0.0,0.0
2014-06-05 00:00:00-04:00,42.326733116706464,42.894521525294685,42.008772994099225,42.87181091308594,16803400,0.0,0.0
2014-06-06 00:00:00-04:00,42.97022846555208,43.25033951248071,42.886955252382336,43.12921142578125,15399800,0.0,0.0
2014-06-09 00:00:00-04:00,43.08378052264178,43.65913812183885,43.07621128188117,43.46987533569336,11999700,0.0,0.0
2014-06-10 00:00:00-04:00,43.507727380436464,43.86353943151832,43.4471619065974,43.83325958251953,11609200,0.0,0.0
2014-06-11 00:00:00-04:00,43.51529564617901,43.74998252016842,43.13677010692423,43.35631561279297,14232200,0.0,0.0
2014-06-12 00:00:00-04:00,43.20490054738128,43.469867243491294,43.053489769066815,43.18218994140625,11670200,0.0,0.0
2014-06-13 00:00:00-04:00,43.17461781413431,43.659129994404275,43.06106189633876,43.18218994140625,12040800,0.0,0.0
